ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL1929,Xanthine dehydrogenase,P47989,SINGLE PROTEIN,Homo sapiens,643,889,9606,FALSE
CHEMBL2331059,Delta(24)-sterol reductase,Q15392,SINGLE PROTEIN,Homo sapiens,276,295,9606,FALSE
CHEMBL5847,Aldo-keto reductase family 1 member C2,P52895,SINGLE PROTEIN,Homo sapiens,515,620,9606,FALSE
CHEMBL1951,Monoamine oxidase A,P21397,SINGLE PROTEIN,Homo sapiens,6414,9242,9606,FALSE
CHEMBL4523215,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",P31937,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4296002,"Pyrroline-5-carboxylate reductase 1, mitochondrial",P32322,SINGLE PROTEIN,Homo sapiens,62,71,9606,FALSE
CHEMBL2789,Estradiol 17-beta-dehydrogenase 2,P37059,SINGLE PROTEIN,Homo sapiens,1297,1652,9606,FALSE
CHEMBL3885502,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase/Delta(24)-sterol reductase",Q15125|Q15392,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL2284,Glyceraldehyde-3-phosphate dehydrogenase liver,P04406,SINGLE PROTEIN,Homo sapiens,1124,1275,9606,FALSE
CHEMBL3301398,Ribonucleotide reductase,P23921|Q7LG56,PROTEIN COMPLEX,Homo sapiens,4,12,9606,FALSE
CHEMBL5814,Peroxisomal multifunctional enzyme type 2,P51659,SINGLE PROTEIN,Homo sapiens,117,123,9606,FALSE
CHEMBL5887,D-aspartate oxidase,Q99489,SINGLE PROTEIN,Homo sapiens,90,120,9606,FALSE
CHEMBL1830,Ribonucleoside-diphosphate reductase M1 chain,P23921,SINGLE PROTEIN,Homo sapiens,82,163,9606,FALSE
CHEMBL3627586,"Peroxiredoxin-5, mitochondrial",P30044,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL3885623,Prostaglandin E synthase/G/H synthase 2,P35354|O14684,PROTEIN FAMILY,Homo sapiens,4,7,9606,FALSE
CHEMBL2457,"Arachidonate 15-lipoxygenase, type II",O15296,SINGLE PROTEIN,Homo sapiens,7038,7244,9606,FALSE
CHEMBL5999,3-keto-steroid reductase,P56937,SINGLE PROTEIN,Homo sapiens,191,330,9606,FALSE
CHEMBL4685,"Indoleamine 2,3-dioxygenase",P14902,SINGLE PROTEIN,Homo sapiens,3184,6087,9606,FALSE
CHEMBL3509588,Lathosterol oxidase,O75845,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4742261,"Cereblon/Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",Q96SW2|O00469,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL5315,Peroxiredoxin-1,Q06830,SINGLE PROTEIN,Homo sapiens,9,24,9606,FALSE
CHEMBL2021749,Sphingolipid delta(4)-desaturase DES1,O15121,SINGLE PROTEIN,Homo sapiens,13,19,9606,FALSE
CHEMBL2990,Alcohol dehydrogenase class II,P08319,SINGLE PROTEIN,Homo sapiens,23,23,9606,FALSE
CHEMBL2094253,Cyclooxygenase,P35354|P23219,PROTEIN FAMILY,Homo sapiens,922,1251,9606,FALSE
CHEMBL4105989,Lysyl oxidase homolog 3,P58215,SINGLE PROTEIN,Homo sapiens,29,44,9606,FALSE
CHEMBL3508692,Docosahexaenoic acid omega-hydroxylase CYP4F3,Q08477,SINGLE PROTEIN,Homo sapiens,35,58,9606,FALSE
CHEMBL3430871,Dimethylaniline monooxygenase [N-oxide-forming] 5,P49326,SINGLE PROTEIN,Homo sapiens,3,13,9606,FALSE
CHEMBL4523345,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,Q6NYC1,SINGLE PROTEIN,Homo sapiens,41,51,9606,FALSE
CHEMBL221,Cyclooxygenase-1,P23219,SINGLE PROTEIN,Homo sapiens,4753,7257,9606,FALSE
CHEMBL3623,Quinone reductase 1),P15559,SINGLE PROTEIN,Homo sapiens,876,1717,9606,FALSE
CHEMBL3181,Estradiol 17-beta-dehydrogenase 1,P14061,SINGLE PROTEIN,Homo sapiens,1367,2163,9606,FALSE
CHEMBL4630729,Protein cereblon/HMG-CoA reductase,P04035|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,8,9606,FALSE
CHEMBL3430872,Dimethylaniline monooxygenase [N-oxide-forming] 1,Q01740,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL2039,Monoamine oxidase B,P27338,SINGLE PROTEIN,Homo sapiens,5707,8162,9606,FALSE
CHEMBL1787,Steroid 5-alpha-reductase 1,P18405,SINGLE PROTEIN,Homo sapiens,548,753,9606,FALSE
CHEMBL215,Arachidonate 5-lipoxygenase,P09917,SINGLE PROTEIN,Homo sapiens,3200,6314,9606,FALSE
CHEMBL2755,Glutathione reductase,P00390,SINGLE PROTEIN,Homo sapiens,253,330,9606,FALSE
