ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL5581,Ras-related C3 botulinum toxin substrate 2,P15153,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4105827,Nucleotide triphosphate diphosphatase NUDT15,Q9NV35,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4739843,Pantetheinase,O95497,SINGLE PROTEIN,Homo sapiens,40,69,9606,FALSE
CHEMBL4174,Sialidase 4,Q8WWR8,SINGLE PROTEIN,Homo sapiens,133,261,9606,FALSE
CHEMBL3132,Alpha-galactosidase B,P17050,SINGLE PROTEIN,Homo sapiens,11,11,9606,FALSE
CHEMBL2154,Group IIE secretory phospholipase A2,Q9NZK7,SINGLE PROTEIN,Homo sapiens,18,19,9606,FALSE
CHEMBL3616361,CCR4-NOT transcription complex subunit 7,Q9UIV1,SINGLE PROTEIN,Homo sapiens,32,32,9606,FALSE
CHEMBL2189135,"Acyl-coenzyme A thioesterase 2, mitochondrial",P49753,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL5049,Ectonucleoside triphosphate diphosphohydrolase 2,Q9Y5L3,SINGLE PROTEIN,Homo sapiens,85,116,9606,FALSE
CHEMBL1796,Gastric lipase,P07098,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL4523643,A-kinase anchor protein 13/Transforming protein RhoA,P61586|Q12802,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL4296011,DNA replication licensing factor MCM6,Q14566,SINGLE PROTEIN,Homo sapiens,3,11,9606,FALSE
CHEMBL4523161,Lactotransferrin,P02788,SINGLE PROTEIN,Homo sapiens,26,52,9606,FALSE
CHEMBL6088,Cell division control protein 42 homolog,P60953,SINGLE PROTEIN,Homo sapiens,62,101,9606,FALSE
CHEMBL6094,Ras-related C3 botulinum toxin substrate 1,P63000,SINGLE PROTEIN,Homo sapiens,109,215,9606,FALSE
CHEMBL4278,Group IIF secretory phospholipase A2,Q9BZM2,SINGLE PROTEIN,Homo sapiens,15,15,9606,FALSE
CHEMBL5897,Ectonucleoside triphosphate diphosphohydrolase 3,O75355,SINGLE PROTEIN,Homo sapiens,85,108,9606,FALSE
CHEMBL2465,Dihydropyrimidinase,Q14117,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL2189132,Abhydrolase domain-containing protein FAM108B1,Q5VST6,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL1075097,Arginase-1,P05089,SINGLE PROTEIN,Homo sapiens,231,297,9606,FALSE
CHEMBL2146302,"Glutaminase kidney isoform, mitochondrial",O94925,SINGLE PROTEIN,Homo sapiens,16511,16872,9606,FALSE
CHEMBL3301397,Ras-related C3 botulinum toxin substrate 1/T-lymphoma invasion and metastasis-inducing protein 1,P63000|Q13009,PROTEIN-PROTEIN INTERACTION,Homo sapiens,7,10,9606,FALSE
CHEMBL1949488,Scavenger mRNA-decapping enzyme DcpS,Q96C86,SINGLE PROTEIN,Homo sapiens,79,113,9606,FALSE
CHEMBL4802013,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",Q96HS1,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4523428,Ubiquitin thioesterase OTUB1,Q96FW1,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4295945,5'-nucleotidase domain-containing protein 2,Q9H857,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1795150,Adenosine deaminase-like protein,Q6DHV7,SINGLE PROTEIN,Homo sapiens,37,61,9606,FALSE
CHEMBL4295958,"Fructose-2,6-bisphosphatase TIGAR",Q9NQ88,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3167,Serum paraoxonase/arylesterase 1,P27169,SINGLE PROTEIN,Homo sapiens,68,95,9606,FALSE
CHEMBL4105749,Receptor-type tyrosine-protein phosphatase O,Q16827,SINGLE PROTEIN,Homo sapiens,12,14,9606,FALSE
CHEMBL4105943,Uridine diphosphate glucose pyrophosphatase,O95848,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4105972,U5 small nuclear ribonucleoprotein 200 kDa helicase,O75643,SINGLE PROTEIN,Homo sapiens,292,313,9606,FALSE
CHEMBL4105730,"Glutaminase liver isoform, mitochondrial",Q9UI32,SINGLE PROTEIN,Homo sapiens,41,46,9606,FALSE
CHEMBL1795148,"Arginase-2, mitochondrial",P78540,SINGLE PROTEIN,Homo sapiens,9124,9267,9606,FALSE
CHEMBL4100,Phospholipase C-gamma-2,P16885,SINGLE PROTEIN,Homo sapiens,41,78,9606,FALSE
CHEMBL4105889,Exosome RNA helicase MTR4,P42285,SINGLE PROTEIN,Homo sapiens,243,243,9606,FALSE
CHEMBL2073669,Multidrug resistance associated protein,Q96QA9,SINGLE PROTEIN,Homo sapiens,42,78,9606,FALSE
CHEMBL2189121,GTPase KRas,P01116,SINGLE PROTEIN,Homo sapiens,554,1427,9606,FALSE
CHEMBL4105815,Glycine--tRNA ligase,P41250,SINGLE PROTEIN,Homo sapiens,243,243,9606,FALSE
CHEMBL4295701,Complement C2,P06681,SINGLE PROTEIN,Homo sapiens,1,4,9606,FALSE
CHEMBL4523647,Rho GEF 12/Transforming protein RhoA,P61586|Q9NZN5,PROTEIN COMPLEX,Homo sapiens,5,5,9606,FALSE
CHEMBL4630832,OTU domain-containing protein 1,Q5VV17,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3879836,Ras-related protein Rab-7L1,O14966,SINGLE PROTEIN,Homo sapiens,4,5,9606,FALSE
CHEMBL4630841,Ubiquitin carboxyl-terminal hydrolase 45,Q70EL2,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4106177,Rho GTPase Rac1/CDC42,P60953|P63000,PROTEIN FAMILY,Homo sapiens,2,2,9606,FALSE
CHEMBL4105702,Ras-related protein Rab-27A,P51159,SINGLE PROTEIN,Homo sapiens,222,222,9606,FALSE
CHEMBL4879516,"Presenilins-associated rhomboid-like protein, mitochondrial",Q9H300,SINGLE PROTEIN,Homo sapiens,36,56,9606,FALSE
CHEMBL3509584,Arylacetamide deacetylase,P22760,SINGLE PROTEIN,Homo sapiens,9,48,9606,FALSE
CHEMBL1909488,Protein-arginine deiminase type-3,Q9ULW8,SINGLE PROTEIN,Homo sapiens,68,118,9606,FALSE
CHEMBL4105795,ATP-dependent RNA helicase DDX39A,O00148,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2095233,Cholinesterases; ACHE & BCHE,P06276|P22303,SELECTIVITY GROUP,Homo sapiens,1025,1181,9606,FALSE
CHEMBL4630849,Deubiquitinating protein VCPIP1,Q96JH7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3474,Phospholipase A2 group IIA,P14555,SINGLE PROTEIN,Homo sapiens,600,1045,9606,FALSE
CHEMBL4523281,Ubiquitin carboxyl-terminal hydrolase 17-like protein 24,Q0WX57,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4879436,"Lon protease homolog, mitochondrial",P36776,SINGLE PROTEIN,Homo sapiens,24,24,9606,FALSE
CHEMBL4879501,5'-3' exonuclease PLD4,Q96BZ4,SINGLE PROTEIN,Homo sapiens,7,21,9606,FALSE
CHEMBL3769292,dCTP pyrophosphatase 1,Q9H773,SINGLE PROTEIN,Homo sapiens,476,562,9606,FALSE
CHEMBL1681631,Acyl-protein thioesterase 1,O75608,SINGLE PROTEIN,Homo sapiens,13,16,9606,FALSE
CHEMBL5080,Endothelial lipase,Q9Y5X9,SINGLE PROTEIN,Homo sapiens,814,1020,9606,FALSE
CHEMBL3879856,Katanin p60 ATPase-containing subunit A1,O75449,SINGLE PROTEIN,Homo sapiens,7,18,9606,FALSE
CHEMBL4888458,CDC42/Intersectin-1,P60953|Q15811,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL2399,N-acetylgalactosamine-4-sulfatase,P15848,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4295661,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,O43143,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3921,Heparanase,Q9Y251,SINGLE PROTEIN,Homo sapiens,352,552,9606,FALSE
CHEMBL4523648,Protein diaphanous homolog 1/Transforming protein RhoA,P61586|O60610,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL4802020,AFG3-like protein 2,Q9Y4W6,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1649048,Deoxyribonuclease gamma,Q13609,SINGLE PROTEIN,Homo sapiens,3,11,9606,FALSE
CHEMBL3129,Guanine deaminase,Q9Y2T3,SINGLE PROTEIN,Homo sapiens,15,18,9606,FALSE
CHEMBL4879446,Ras-related protein R-Ras2,P62070,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4524005,Secretory phospholipase A2,Q5R387|Q9NZK7|P14555|Q9BZM2|Q9UNK4|P39877|O15496|P04054|Q9NZ20|Q9BZM1|Q9BX93,PROTEIN FAMILY,Homo sapiens,14,27,9606,FALSE
CHEMBL4804253,IL18 Receptor,O95256|Q13478,PROTEIN COMPLEX,Homo sapiens,,,9606,FALSE
CHEMBL3879851,Ras-related protein Ral-B,P11234,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2021754,Neutral ceramidase,Q9NR71,SINGLE PROTEIN,Homo sapiens,51,95,9606,FALSE
CHEMBL3879826,Ras-related protein Rab-1A,P62820,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL5580,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,O14638,SINGLE PROTEIN,Homo sapiens,158,195,9606,FALSE
CHEMBL2189130,S-formylglutathione hydrolase,P10768,SINGLE PROTEIN,Homo sapiens,2,14,9606,FALSE
CHEMBL3708265,"7,8-dihydro-8-oxoguanine triphosphatase",P36639,SINGLE PROTEIN,Homo sapiens,164,277,9606,FALSE
CHEMBL4176,Alpha-L-fucosidase I,P04066,SINGLE PROTEIN,Homo sapiens,176,304,9606,FALSE
CHEMBL1910,Adenosine deaminase,P00813,SINGLE PROTEIN,Homo sapiens,86,126,9606,FALSE
CHEMBL3575,RNase L,Q05823,SINGLE PROTEIN,Homo sapiens,117,193,9606,FALSE
CHEMBL4523156,Ubiquitin carboxyl-terminal hydrolase 19,O94966,SINGLE PROTEIN,Homo sapiens,661,665,9606,FALSE
CHEMBL1075121,Putative hydrolase RBBP9,O75884,SINGLE PROTEIN,Homo sapiens,26,66,9606,FALSE
CHEMBL4523487,DNA dC->dU-editing enzyme APOBEC-3B,Q9UH17,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL4523328,Cytosolic carboxypeptidase 6,Q5VU57,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523129,Synaptojanin-2,O15056,SINGLE PROTEIN,Homo sapiens,32,76,9606,FALSE
CHEMBL2060,Lipoprotein lipase,P06858,SINGLE PROTEIN,Homo sapiens,70,100,9606,FALSE
CHEMBL6087,Ras-related C3 botulinum toxin substrate 3,P60763,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4105705,"Dynamin-like 120 kDa protein, mitochondrial",O60313,SINGLE PROTEIN,Homo sapiens,243,243,9606,FALSE
CHEMBL6036,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",O94760,SINGLE PROTEIN,Homo sapiens,78,231,9606,FALSE
CHEMBL4523118,Dynamin-1-like protein,O00429,SINGLE PROTEIN,Homo sapiens,71,142,9606,FALSE
CHEMBL3046,Sialidase 3,Q9UQ49,SINGLE PROTEIN,Homo sapiens,251,394,9606,FALSE
CHEMBL4296042,Diphosphoinositol polyphosphate phosphohydrolase 3-beta,Q96G61,SINGLE PROTEIN,Homo sapiens,5,12,9606,FALSE
CHEMBL3883316,DNA excision repair protein ERCC-1/DNA repair endonuclease XPF,P07992|Q92889,PROTEIN COMPLEX,Homo sapiens,97,129,9606,FALSE
CHEMBL4349,N-acylsphingosine-amidohydrolase,Q02083,SINGLE PROTEIN,Homo sapiens,331,450,9606,FALSE
CHEMBL3885643,Toll-like receptor 1/2,O60603|Q15399,PROTEIN COMPLEX,Homo sapiens,33,58,9606,FALSE
CHEMBL4105912,Signal peptide peptidase-like 2B,Q8TCT7,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3180,Carboxylesterase 2,O00748,SINGLE PROTEIN,Homo sapiens,370,583,9606,FALSE
CHEMBL1628475,Fatty-acid amide hydrolase 2,Q6GMR7,SINGLE PROTEIN,Homo sapiens,6,6,9606,FALSE
CHEMBL1250415,Beta-hexosaminidase subunit alpha,P06865,SINGLE PROTEIN,Homo sapiens,22,76,9606,FALSE
CHEMBL4523350,NAD(+) hydrolase SARM1,Q6SZW1,SINGLE PROTEIN,Homo sapiens,47,87,9606,FALSE
CHEMBL4630813,DNA replication licensing factor MCM3,P25205,SINGLE PROTEIN,Homo sapiens,1,3,9606,FALSE
CHEMBL4105832,Eukaryotic initiation factor 4A-III,P38919,SINGLE PROTEIN,Homo sapiens,80,131,9606,FALSE
CHEMBL4105952,Eukaryotic initiation factor 4A-II,Q14240,SINGLE PROTEIN,Homo sapiens,9,9,9606,FALSE
CHEMBL4059,Lysosomal alpha-mannosidase,O00754,SINGLE PROTEIN,Homo sapiens,56,172,9606,FALSE
CHEMBL2189133,Lysophospholipase-like protein 1,Q5VWZ2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2189136,Acyl-coenzyme A thioesterase 1,Q86TX2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4295963,ADP-ribose glycohydrolase ARH3,Q9NX46,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL2052028,Eukaryotic initiation factor 4A-I,P60842,SINGLE PROTEIN,Homo sapiens,73,202,9606,FALSE
CHEMBL3309116,Cell cycle checkpoint protein RAD1,O60671,SINGLE PROTEIN,Homo sapiens,4,6,9606,FALSE
CHEMBL4524006,RAS,P01112|P01111|P01116,PROTEIN FAMILY,Homo sapiens,2,4,9606,FALSE
CHEMBL4523470,Sphingomyelin phosphodiesterase 3,Q9NY59,SINGLE PROTEIN,Homo sapiens,109,112,9606,FALSE
CHEMBL4630817,Ubiquitin carboxyl-terminal hydrolase 6,P35125,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL2062351,"ATP synthase subunit alpha, mitochondrial",P25705,SINGLE PROTEIN,Homo sapiens,3,5,9606,FALSE
CHEMBL4523324,Mesoderm-specific transcript homolog protein,Q5EB52,SINGLE PROTEIN,Homo sapiens,3,25,9606,FALSE
CHEMBL5100,Kynureninase,Q16719,SINGLE PROTEIN,Homo sapiens,14,42,9606,FALSE
CHEMBL2524,Alpha-galactosidase A,P06280,SINGLE PROTEIN,Homo sapiens,4437,5444,9606,FALSE
CHEMBL4630858,Ubiquitin carboxyl-terminal hydrolase CYLD,Q9NQC7,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL5108,Platelet-activating factor acetylhydrolase IB gamma subunit,Q15102,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL2726,Sialidase 1,Q99519,SINGLE PROTEIN,Homo sapiens,126,228,9606,FALSE
CHEMBL3831244,HRAS-like suppressor 3,P53816,SINGLE PROTEIN,Homo sapiens,56,57,9606,FALSE
CHEMBL3559,Steryl-sulfatase,P08842,SINGLE PROTEIN,Homo sapiens,827,1742,9606,FALSE
CHEMBL2869,AMP deaminase 1,P23109,SINGLE PROTEIN,Homo sapiens,7,7,9606,FALSE
CHEMBL4523407,Minor histocompatibility antigen H13,Q8TCT9,SINGLE PROTEIN,Homo sapiens,2,4,9606,FALSE
CHEMBL4630816,DNA replication licensing factor MCM7,P33993,SINGLE PROTEIN,Homo sapiens,1,8,9606,FALSE
CHEMBL4630839,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,Q6IQ20,SINGLE PROTEIN,Homo sapiens,114,115,9606,FALSE
CHEMBL3200,Sialidase 2,Q9Y3R4,SINGLE PROTEIN,Homo sapiens,232,370,9606,FALSE
CHEMBL3308910,DNA replication licensing factor MCM2,P49736,SINGLE PROTEIN,Homo sapiens,3,21,9606,FALSE
CHEMBL4105784,Ras-related protein Rab-7a,P51149,SINGLE PROTEIN,Homo sapiens,29,127,9606,FALSE
CHEMBL4105745,DNA replication licensing factor MCM4,P33991,SINGLE PROTEIN,Homo sapiens,235,237,9606,FALSE
CHEMBL4105833,Signal peptide peptidase-like 2A,Q8TCT8,SINGLE PROTEIN,Homo sapiens,28,30,9606,FALSE
CHEMBL3430900,Interferon-induced guanylate-binding protein 1/Serine/threonine-protein kinase pim-1,P11309|P32455,PROTEIN-PROTEIN INTERACTION,Homo sapiens,44,47,9606,FALSE
CHEMBL4523429,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,Q96IV0,SINGLE PROTEIN,Homo sapiens,12,35,9606,FALSE
CHEMBL1741179,Probable DNA dC->dU-editing enzyme APOBEC-3A,P31941,SINGLE PROTEIN,Homo sapiens,839,890,9606,FALSE
CHEMBL2095173,Potassium-transporting ATPase,P20648|P51164,PROTEIN COMPLEX,Homo sapiens,336,493,9606,FALSE
CHEMBL2912,AMP deaminase 3,Q01432,SINGLE PROTEIN,Homo sapiens,47,49,9606,FALSE
CHEMBL5878,Histidine triad nucleotide-binding protein 1,P49773,SINGLE PROTEIN,Homo sapiens,58,104,9606,FALSE
CHEMBL3879855,Ras-related protein Ral-A,P11233,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2271,Alpha-L-fucosidase 2,Q9BTY2,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4136,Phospholipase A2 group 1VB,P0C869,SINGLE PROTEIN,Homo sapiens,50,71,9606,FALSE
CHEMBL2734,Phospholipase D2,O14939,SINGLE PROTEIN,Homo sapiens,313,437,9606,FALSE
CHEMBL4523459,Sialate O-acetylesterase,Q9HAT2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523218,N-acetylgalactosamine-6-sulfatase,P34059,SINGLE PROTEIN,Homo sapiens,3,25,9606,FALSE
CHEMBL3514,LDL-associated phospholipase A2,Q13093,SINGLE PROTEIN,Homo sapiens,552,1336,9606,FALSE
CHEMBL220,Acetylcholinesterase,P22303,SINGLE PROTEIN,Homo sapiens,8940,16157,9606,FALSE
CHEMBL1914,Butyrylcholinesterase,P06276,SINGLE PROTEIN,Homo sapiens,4711,6451,9606,FALSE
CHEMBL2664,Adenosylhomocysteinase,P23526,SINGLE PROTEIN,Homo sapiens,329,855,9606,FALSE
